CVEGEO,idx_resources,idx_energy,idx_logistics,idx_market,idx_security
26058,0.5236659641346371,0.5741146012653923,0.6421999667325057,0.48171566612808925,0.6020162396286254
20066,0.5998367910186505,0.39137392350017436,0.77366726537394,0.3807876770418674,0.8079770209287339
24040,0.5768866232100186,0.4397422631053223,0.6648326855604005,0.6395718475839807,0.5177551044154516
31007,0.5748245921695527,0.4441868928757019,0.6281447843162631,0.374728159603887,0.9257153714927412
21035,0.5425996451713759,0.4726540427287991,0.6399521890085575,0.47210664878791053,0.7171720540196672
31039,0.7954737711220375,0.4152907413138604,0.4615102675433844,0.3932568179299216,0.9257153714927412
31085,0.75905880141704,0.4338225437401228,0.3732096675340059,0.5570405399247331,0.8079770209287339
30093,0.5656914152994872,0.672281678401845,0.639273381761434,0.3384708485225799,0.668732778856004
20505,0.6712816213771257,0.4580079427357455,0.5856634589636075,0.3583073668308753,0.8514307429854822
7074,0.6856982320093671,0.40177504813503395,0.5287669461840899,0.669453727196385,0.5630100464373469
19019,0.3772758207902443,0.7418298625275206,0.625085025394737,0.6879198978275598,0.4560932915144303
31089,0.7714107794743064,0.28478009687059225,0.6203916346641319,0.6018748420069849,0.668732778856004
21013,0.654055232196965,0.36726992355985877,0.6319215804956185,0.5962586024444998,0.6046625485289482
30100,0.4965209921838401,0.5081255487903595,0.7103545566260865,0.4714515786390958,0.6467849483079785
7073,0.6441421943485066,0.4860270057493153,0.5123008672210483,0.3662498628237889,0.9257153714927412
29007,0.6649321515505272,0.3233852910834113,0.6163072430509986,0.48173296482624023,0.8514307429854822
29012,0.6483568694759057,0.45565295533933925,0.5974492836998095,0.3323753327189405,0.9257153714927412
20197,0.4170608044589894,0.4683980788874609,0.6722452569603027,0.41240114535977457,1.0
20565,0.5637264117876609,0.5290495252332573,0.6599578082917976,0.5415736052390578,0.5075407062352487
20157,0.40719936523559463,0.7118334878802008,0.6564439145074509,0.4862365249242498,0.5807482395941909
29042,0.498824625630105,0.6121500046206398,0.39834935418761236,0.6188587224990061,0.7097780834867178
30194,0.5315055797341472,0.5331413400485807,0.6283860951813948,0.46657472376362497,0.6428874255124083
14109,0.5519808386121705,0.44822562258342297,0.5691460606292119,0.5169468687848959,0.7336923924214751
30016,0.5441611541679297,0.4676970370275767,0.7103748457597268,0.5669346075519559,0.5189525477686241
31096,0.7571082395905149,0.2893918918737016,0.5607484588920609,0.6090267815572308,0.7097780834867178
29023,0.4851135157029499,0.605347554541156,0.5965826127546452,0.4627307306644372,0.6550328681014498
29013,0.4656728687311288,0.4413582993852132,0.610411771315476,0.7280764547100889,0.5807482395941909
31008,0.7655457583651676,0.38490597737227794,0.5738976342317945,0.31324634757793857,1.0
7108,0.5648736298953373,0.46767556228574503,0.5200631910504872,0.673338658516428,0.5725003198007196
31104,0.7574501217298676,0.29537701785150017,0.6000814487759583,0.42436557609649894,0.9257153714927412
19021,0.45337263490077073,0.641745894894279,0.6248049580092389,0.8458233348714724,0.3424511108189231
7111,0.5118067173015111,0.46679243827809025,0.5084465474168998,0.536064109907291,0.8079770209287339
20390,0.3894117321226144,0.7694397278764361,0.6609511347172744,0.5610600646661401,0.4704038595631332
20293,0.4811230203504506,0.6063595249746001,0.6560977428151393,0.4433296791459035,0.6159540418574678
20508,0.6928258300946661,0.5861404428165847,0.6264298090162488,0.24122270935617762,0.8514307429854822
30172,0.6293237769549929,0.4363663909322343,0.7407964680718647,0.3909904625422874,0.6550328681014498
7106,0.5423182191521303,0.3147576816131008,0.5066743757585561,0.6813181792814726,0.8822616494359928
29029,0.5144234385716595,0.6939289274020786,0.5998817485854964,0.34503876476681666,0.7028614859709643
20295,0.5731968869100363,0.4160813691550327,0.6611290663927913,0.44305626023550815,0.7430174073632629
30011,0.6835022325484957,0.35688215478678564,0.6966332291076832,0.5714872288329556,0.5344740898901891
30132,0.5406548291786898,0.5637181558971607,0.6315705169390247,0.435622944113937,0.6189731165776511
7101,0.519611776500879,0.7294512064917974,0.5126602476761345,0.7797571424077072,0.3424511108189231
7087,0.6361703617232897,0.41715737843824824,0.6989581209664605,0.4237437060480889,0.6594077639142162
20227,0.4131578629990279,0.5872960718161608,0.6533048094511144,0.4811811625678382,0.6789471770362071
29021,0.5650100227387903,0.39070328201562005,0.5948364979897229,0.523431327807766,0.7532318055434659
20198,0.5911539952456943,0.31727508757455636,0.7509257803514046,0.45456124443140855,0.8079770209287339
20033,0.4270139876904291,0.543530040180849,0.6520231873604405,0.4130053986235599,0.8275164340507248
20051,0.5488611789607201,0.4399096561035293,0.4733667065924735,0.5297474560987001,0.8514307429854822
7048,0.7082523254973044,0.35540569595538735,0.7226603064864443,0.38592967154471874,0.7336923924214751
15085,0.5062368455643025,0.6339920712824271,0.5742481775875726,0.5900365891301842,0.4735104557787167
29027,0.4780992854615068,0.585373654748226,0.5996561055373594,0.42254338814355485,0.725114210224383
29025,0.6438050647694884,0.5473760940103607,0.4014426684716703,0.6490822306367467,0.5594373801050112
15100,0.5839127795780934,0.5842268890891836,0.5854892376258298,0.5610385651175802,0.4581218075672427
7079,0.531899607414641,0.5354921330146811,0.5133938371147201,0.4506274019538014,0.7771461144782232
14063,0.5359448754448168,0.46531379969669207,0.5653790994896838,0.7405118352497936,0.4896375090963688
20546,0.4845052158440448,0.4891705919863124,0.4704814902143718,0.5382967205957262,0.8514307429854822
21214,0.5842792659220221,0.4025413741183757,0.6354199064590981,0.5138330038878121,0.6639688805647354
31078,0.5746153977198827,0.3888546420376406,0.6191154905311604,0.3977672975193304,0.9257153714927412
30094,0.5782605645345911,0.4948893579783642,0.7029083082653943,0.4436535324784205,0.5705338414139879
19001,0.43478848717621843,0.47745063481644795,0.6249885764849649,0.3922477147082083,1.0
14066,0.5329221950538536,0.4594807184233548,0.5656850400144972,0.6205570589239564,0.5920397329227105
31067,0.5709186044450647,0.4051996751230049,0.6298451731624315,0.3768232119740038,0.9257153714927412
21128,0.668113664304762,0.3374686996126969,0.6143740349836807,0.6618052856192005,0.5542922289564466
21052,0.7035678545477739,0.4465289247589386,0.39693431108135024,0.40723049144419354,1.0
7051,0.5349221982807184,0.3908029607132857,0.7115872264235005,0.5457262578223837,0.6252790567992559
15096,0.5413520050012086,0.5372016067272134,0.5881986098902356,0.5533519355365402,0.5358750257235614
30112,0.5617152994704165,0.5794951950474825,0.4424997611335554,0.5406844041939436,0.6508295817171241
29034,0.472886717292471,0.4440314072932753,0.6058565304894303,0.6030383127242428,0.6594077639142162
30039,0.6498102303870493,0.4119912223846468,0.8263568560540971,0.811046323721974,0.2816188931128348
11044,0.6013532488010581,0.5319486079331681,0.5730289583524046,0.6910664159257869,0.3984406950774132
20519,0.5290275457510306,0.5748921057420908,0.46587666361802915,0.38478079807697635,0.9257153714927412
31020,0.7969123405038445,0.4755123400071962,0.4626930997802467,0.31009384771645615,0.9257153714927412
14018,0.5513150070946014,0.48329024162840684,0.5645716226462021,0.5920007629475115,0.5648420579743655
31051,0.7997204735269012,0.45662525061705656,0.45204339348038014,0.3450161192619238,0.8822616494359928
7086,0.5336099273813972,0.4849507358125962,0.5129793160490329,0.4441879441727641,0.8514307429854822
31105,0.791886588039056,0.46677774091604995,0.445638009413738,0.3042967256424993,1.0
30038,0.3465908242607865,0.6913525508583973,0.6441148253355248,0.7100753693508008,0.45410245906211
20021,0.5038657406067418,0.3798723258502338,0.6653658970767318,0.5015694524147202,0.7771461144782232
27001,0.7270026912083374,0.3373130373639201,0.6659673657055187,0.47913177682142744,0.6319793675308782
