CVEGEO,long,lat
08021,-105.49190160247406,28.11948179571945
08019,-106.23200108323344,28.999536575716725
08001,-106.38015699262121,30.44902816736303
08006,-107.2916126653551,28.857958668612966
08052,-104.52441026880643,29.36331819938484
08020,-108.5163850760618,27.4557224567256
08041,-107.97328236661146,27.836241370167944
08055,-105.7479936120346,28.204938184719765
08032,-105.6970487526575,27.12901533529531
08017,-106.94849481292515,28.723259904269664
08043,-107.7206488144764,28.82408145579299
08016,-105.04487874138587,27.89767282747352
08023,-107.64466614111144,30.160724812333914
08059,-105.94602166565605,26.885178717846706
08015,-105.20713528392848,29.756639803480457
08049,-106.6842635378453,27.42454562339789
08036,-104.39082343606024,27.081992517159595
08060,-105.78274140530908,26.803774394507002
08007,-106.54276728449084,26.75285365856657
08008,-107.69342422898944,26.94540955044296
08051,-108.20470328886178,28.15366289055451
08067,-105.8083130074621,27.48710220779665
08062,-105.34343057289827,28.00110853285752
08061,-106.19322698849244,27.778538694210855
08029,-107.03343198476124,26.167903900584292
08003,-105.3055606495208,27.094786173595317
08014,-105.06996042567545,26.63397221601488
08018,-106.89689644536111,28.211689108212955
08054,-106.6167555497573,28.80606341720477
08058,-105.36221095469774,27.58207798497842
08002,-105.5882775967212,29.073294383811803
08065,-107.97657040828769,27.226143210152802
08063,-108.08537165980614,28.71465474483458
08022,-106.46111883524281,27.99991192476133
08066,-108.50648879669102,27.861784394022425
08004,-105.82352257068271,28.582220078912012
08009,-107.58008122167392,27.807827628978995
08010,-107.12095674807205,30.05770734914434
08011,-104.42450149647988,28.033426806510175
08012,-107.06309148104748,27.810052494731337
08013,-108.20243381784837,30.193810773920546
08053,-105.92584125529815,31.238149955776503
08057,-106.73513407570299,27.892469478522745
08044,-105.52289313286526,26.725036739665267
08031,-107.55808758722095,28.385067190257615
08056,-106.31471568306202,27.268915093481983
08045,-105.5014259086661,28.350615783441413
08046,-107.72816529092664,26.571538636108016
08047,-108.7372609815417,28.152797428405066
08025,-107.73727318624645,29.336549561507997
08048,-107.14067408216411,29.295382618781613
08024,-106.34951374714593,28.321184488805528
08064,-106.29735708869335,27.045087398621682
08050,-107.72909225702547,30.53278110317616
08026,-106.56939557110813,28.298772900051233
08027,-107.24742048576064,27.150129306991584
08028,-105.63943217540265,30.827315035895534
08030,-108.27418979142949,27.390803592688716
08033,-106.06793668118185,27.06927787396383
08034,-107.72340785863788,29.72206332774846
08035,-108.45018009866365,30.849190440552267
08038,-105.05452505414945,28.541058245368088
08039,-105.01081284834277,26.926178921449907
08040,-108.32937857829606,29.326551541336617
08042,-103.82453253879147,28.928867510287652
08005,-107.51988496111395,31.3320690355343
09005,-99.11584744545755,19.504052814374447
09007,-99.05679017686563,19.349163483528237
09015,-99.14904916910977,19.43136846022707
09017,-99.09309859097422,19.43049257542592
09013,-99.09035883171528,19.24513860572913
09003,-99.15036859042945,19.326664301698536
09008,-99.26841457989019,19.268966004721893
09009,-99.04931670506026,19.141764045359793
09010,-99.24682980114208,19.336165221441675
09014,-99.16112731850559,19.380638987528105
09011,-99.00280960873107,19.276989223601383
09006,-99.09432378728756,19.396909925132242
09002,-99.18209797987619,19.485325177053127
09012,-99.20621987080109,19.19831405973337
09004,-99.31093558516488,19.324307392011136
09016,-99.20457909093139,19.42806320306667
10009,-106.06696399047087,25.996241759347882
10017,-105.67615862580374,26.48206068506292
10036,-103.62520499197251,26.344751944577247
10021,-104.0822276688063,24.78593747699677
10034,-106.71075291759762,24.946011255215925
10024,-104.56157580659848,25.19526550757546
10012,-103.68570319969893,25.47755021363158
10039,-105.03807944446,24.84663123997595
10018,-105.21541425808398,25.548859241396617
10011,-104.99506661754069,25.726066926841703
10005,-104.84383466564921,23.97045234652579
10010,-104.81689404479425,26.090119792116152
10030,-104.39826006540329,25.621860522297073
10029,-104.30647943216454,25.37611480314264
10023,-105.31514522537752,23.412509512694267
10033,-104.14980412710698,23.436764110336966
10016,-104.2110557760699,23.81381972404259
10003,-104.78361034468777,25.033932573475855
10004,-103.70043851586358,24.694187915157535
10006,-103.21172881042911,24.761301228134652
10025,-105.67228621071133,26.184010830090397
10008,-104.073185451358,24.412560639604976
10027,-102.71803718360097,24.6474211096972
10001,-104.93593066282844,24.511199818162346
10035,-106.06141680589262,25.450321177828926
10014,-104.55083064203656,23.001423390299877
10022,-104.02190040951369,24.003526401109617
10038,-103.95109149438709,23.73332510314524
10037,-106.58972235401629,25.25684704460356
10019,-105.93645372580255,24.701459470671224
10028,-104.47044695990367,24.807297310983127
10026,-105.74255115682627,24.230070068984148
10015,-104.07777531694954,25.247008623377212
10031,-103.41382296756976,24.49770893893937
10007,-103.49063719394594,25.727955146159264
