CVEGEO,long,lat
07032,-92.55816241589132,15.364430551666473
07125,-92.46510707626413,15.56762413746718
07035,-92.21319309702697,14.750007519355346
07062,-93.39956341479508,17.432412865393896
07037,-92.42376728076673,15.009402173711377
07068,-93.19913461008029,17.530574049747077
07074,-93.22937439745706,17.864220750685323
07082,-92.34828357442024,17.037263631860295
07083,-92.37593982390173,16.10642547629448
07084,-93.00478451952698,17.386989896103387
07089,-92.30488199132509,14.933670075971424
07008,-92.68063053204338,15.758277110474259
07009,-93.93735415616268,16.248881744521977
07017,-93.8674654117867,16.712960378577783
07116,-90.7434174173661,16.246347999773324
07094,-92.50880626062953,16.561100704194377
08037,-106.56410369023456,31.449660147247368
08021,-105.4918497683924,28.119486958923684
08019,-106.23251701166646,29.000548259901393
08001,-106.38068241572213,30.4492319261898
08006,-107.29163303843683,28.857992003462815
08052,-104.52528675056266,29.364215053339354
08020,-108.51635610997297,27.455951883973054
08041,-107.97328536183684,27.83629883789361
08055,-105.74781526418201,28.205044413301444
08032,-105.69702725468214,27.12903921521284
08017,-106.94868401734237,28.723465108387817
08043,-107.72062266357277,28.82409588952246
08016,-105.0448552277586,27.89764845832653
08023,-107.64463052528873,30.160744033292588
08059,-105.94599949393012,26.885167703879695
08015,-105.20777415252769,29.757033876079653
08049,-106.68424483694889,27.42458022413095
08036,-104.39069340669415,27.08210419727001
08060,-105.78272674482159,26.803778365727712
08007,-106.54293274726199,26.75305811293519
08008,-107.69328671531484,26.945445784481052
08051,-108.20479407177,28.153625920458236
08067,-105.80831828690769,27.487049960511474
08062,-105.34302035077444,28.00108478677294
08061,-106.19307664887162,27.77861312884261
08029,-107.03392720604062,26.16797612286354
08003,-105.30548351312318,27.09494401022381
08014,-105.06995330472877,26.633935143756172
08018,-106.8969207176487,28.21162961798165
08054,-106.61703584751785,28.806290359028583
08058,-105.36224649901047,27.582123151260635
08002,-105.58855956619047,29.07328146329826
08065,-107.97640175424416,27.226296628634866
08063,-108.08481782773625,28.71477000800698
08022,-106.46113731679156,27.99996741302576
08066,-108.50654605025314,27.86163598628846
08004,-105.8235332753011,28.58222293567349
08009,-107.58010729459843,27.80783542247788
08010,-107.1213908437184,30.058133894509226
08011,-104.42364722553425,28.03369305083814
08012,-107.0632408876825,27.810141305031667
08013,-108.20228340227247,30.19391456822396
08053,-105.92587403754615,31.238157782596456
08057,-106.7351769299361,27.89249430552747
08044,-105.52290863214309,26.72505303845579
08031,-107.55804364089057,28.385093097833444
08056,-106.31467692441346,27.268894135233996
08045,-105.5014541660874,28.350618947362687
08046,-107.72812100891854,26.571530629275266
08047,-108.73724411578331,28.15274257710453
08025,-107.7373057335803,29.33655849482019
08048,-107.14037474674984,29.295255335322103
08024,-106.34954157734259,28.321196428459746
08064,-106.29742844303897,27.045097574673115
08050,-107.72905152076655,30.532844164751197
08026,-106.56941287567992,28.2987804452947
08027,-107.24775517140124,27.150437360320627
08028,-105.64050019897923,30.827265048391485
08030,-108.27404657832133,27.39094712912576
08033,-106.06792832334108,27.06931390623811
08034,-107.72353080000175,29.722088559240593
08035,-108.45021435733327,30.849347718108973
08038,-105.05449548405306,28.541006051154266
08039,-105.01096669186423,26.92621695467477
08040,-108.32931373659831,29.326928592447164
08042,-103.8246255325396,28.928893037888145
08005,-107.51984523464087,31.331969411567407
09005,-99.11585652479698,19.504062259103634
09007,-99.05679129479505,19.34916340640167
09015,-99.14904806427633,19.43137049607828
09017,-99.09309811969418,19.4304925226362
09013,-99.09035592430607,19.245142157504716
09003,-99.15036866007637,19.32666434477626
09008,-99.26840518473121,19.268973607996916
