CVEGEO,distance_ciit
20505,40.24264068711928
20459,356.4163056034269
20477,240.94112549695421
20484,387.46298679765226
20485,375.1543289325506
20492,268.26702730475864
20495,145.16652224137027
20514,141.13708498984744
20534,197.42640687119277
20117,206.89444430272812
20512,148.29646455628153
20518,277.3797256769667
20206,277.2031021678303
20521,288.492424049175
20001,207.35028842544392
20256,306.6051224213833
20003,110.46803743153534
20263,188.5391052434008
20004,335.9898987322337
20007,180.7989898732233
20267,192.89444430272812
20011,379.76450198781697
20027,244.13203435596478
20030,13.899494936611667
20519,182.29646455628153
20034,380.2914139223985
20013,191.59797974644658
20017,189.89949493661163
20049,176.31370849898474
20520,357.9777054234136
20019,249.3330444827413
20022,361.10259710444205
20024,254.88939366884546
20025,108.59797974644658
20026,279.9116882454313
20029,267.2447327281731
20032,385.1614716074875
20033,209.85281374238554
20050,291.5096679918779
20536,288.2081528017129
20037,323.1837661840735
20040,251.85995641732273
20045,213.75230867899717
20053,18.899494936611667
20046,259.75230867899717
20172,291.480230740355
20048,206.59797974644658
20522,153.19595949289317
20456,334.87720036002537
20060,135.26702730475864
20061,175.0121933088197
20062,176.06601717798193
20063,212.85281374238554
20065,353.1076477383246
20069,182.82842712474618
20070,318.42640687119274
20072,169.65685424949237
20074,138.08326112068514
20078,182.9827560572968
20077,213.0954544295048
20081,354.83556979968256
20092,210.05382386916224
20080,188.7989898732233
20084,202.0954544295048
20082,298.9411254969542
20086,285.43860018001243
20083,187.5685424949237
20087,191.29646455628153
20089,328.22034611053294
20090,315.9116882454313
20091,192.78174593052006
20095,170.05382386916224
20100,145.06601717798193
20199,394.7056274847716
20102,219.85281374238554
20233,157.59797974644658
20103,179.28427124746185
20105,324.9360748630708
20107,189.81118318204295
20108,232.42640687119277
20109,295.3452377915614
20110,289.36753236814695
20111,321.21320343559637
20527,248.01933598375643
20116,240.03152929257652
20114,149.75230867899717
20115,186.08326112068514
20119,279.6812408671317
20014,6.414213562373095
20123,205.11269837220803
20122,96.28427124746185
20126,150.49747468305821
20127,296.5807358037434
20128,152.55129855222052
20529,365.1198410471447
20131,137.45584412271566
20130,48.94112549695426
20152,377.4507934888322
20132,173.3847763108502
20135,213.7106781186546
20136,210.67619023324886
20137,253.11269837220803
20139,239.9898987322337
20142,274.2447327281731
20140,274.7939392393398
20160,352.1909088590102
20143,72.69848480983494
20144,267.8944443027281
20145,180.22539674441606
20531,219.19595949289317
20146,147.59797974644658
20148,140.02438661763935
20151,322.3330444827413
20157,201.1248916810277
20248,42.899494936611646
20158,249.04163056034258
20162,161.31370849898474
20176,284.87720036002537
20165,370.8183258569799
20167,163.7401153701775
20530,176.7695526217004
20187,245.03152929257652
20171,244.0020920410538
20188,308.28427124746185
20173,190.5218613006977
20174,191.15432893255058
20191,183.82337649086264
20196,193.2081528017129
20178,207.75230867899717
20197,170.91168824543132
20180,354.87005768508874
20215,274.4507934888322
20181,338.30360723121856
20480,311.65180361560886
20182,221.7472580451144
20183,389.42135623730945
20189,128.13708498984744
20192,178.11269837220803
20193,214.89444430272812
20194,127.84062043356586
20195,275.5807358037434
20210,321.7939392393398
20200,98.42640687119277
20201,164.30865786510122
20203,157.89949493661163
20208,327.65180361560886
20209,145.9827560572968
20284,164.62741699796948
20219,174.0121933088197
20216,155.30865786510122
20221,293.6639969244288
20222,167.6934341759515
20541,166.2081528017129
20224,275.76450198781697
20225,309.0121933088197
20226,135.42640687119277
20228,273.07315985291933
20231,80.74011537017752
20239,304.5512985522205
20234,267.51681066681516
20240,321.85281374238554
20241,189.24264068711926
20242,370.06601717798196
20243,183.18376618407348
20244,280.10259710444205
20249,264.7594513539345
20245,374.1909088590102
20269,290.0538238691622
20247,176.89444430272812
20250,270.2081528017129
20255,260.7401153701775
20252,280.36753236814695
20257,144.99494936611646
20258,285.82337649086264
20259,394.9777054234136
20260,211.45079348883218
20268,176.65685424949237
20276,245.81832585697992
20281,270.13708498984744
20274,242.91168824543132
20532,309.29646455628153
20280,159.37972567696673
20533,174.81118318204295
20368,170.45584412271566
20282,62.568542494923754
20283,294.43354954612954
20535,208.4142135623731
20286,349.2081528017129
20285,331.7695526217004
20288,171.13708498984744
20289,184.5269119345811
20292,208.7401153701775
20380,174.91168824543132
20294,223.65180361560886
20295,192.28427124746185
20538,165.42640687119277
20296,197.00714267493635
20297,270.7401153701775
20304,259.17871555019013
20299,145.19595949289317
20300,319.0
20308,37.65685424949237
20301,180.9705627484771
20311,257.63455967290605
20302,314.0416305603426
20303,151.85281374238554
20305,14.899494936611667
20321,321.6051224213833
20332,281.4507934888322
20307,98.58073580374344
20312,323.5269119345811
20313,265.9482681718909
20314,229.32590180780443
20331,279.06601717798196
20315,177.3847763108502
20316,131.28427124746185
20317,311.03657992645907
20360,185.11269837220803
20319,135.22539674441606
20320,284.29646455628153
20322,270.4163056034269
20323,97.98275605729678
20325,108.04163056034257
20326,224.26197667087575
20328,154.82842712474618
20335,177.86500705120528
20336,197.97770542341362
20339,299.9360748630708
20341,299.83556979968256
20342,194.7401153701775
20343,179.15432893255058
20345,333.0416305603426
20346,317.9360748630708
20347,159.46803743153532
20539,211.02438661763935
20211,140.19595949289317
20212,146.17871555019013
20213,254.49747468305821
20348,353.65180361560886
20349,180.49747468305821
20540,316.22034611053294
20350,190.05382386916224
20352,367.0193359837564
20353,187.66904755831206
20354,270.48737341529244
20355,250.13203435596478
20358,193.556349186104
20362,180.32590180780443
20361,134.25483399593895
20363,187.923881554251
20373,330.1320343559648
20369,187.18376618407348
20370,295.65180361560886
20381,383.1909088590102
20372,292.7401153701775
20374,266.5878784786807
20293,201.02438661763935
20382,266.0121933088197
20375,191.05382386916224
20376,376.59292911256324
20383,299.72287142747433
20408,302.06601717798196
20384,181.66904755831206
20387,188.62741699796948
20411,180.5685424949237
20388,201.84062043356585
20106,309.7056274847716
20055,379.6051224213833
20390,191.88225099390843
20391,181.7106781186546
20418,43.31370849898474
20392,295.42640687119274
20393,173.14213562373092
20394,103.95331880577389
20395,260.7350647362943
20396,257.10259710444205
20397,305.0954544295048
20398,193.65685424949237
20399,203.7106781186546
20400,332.09040379562197
20402,354.5979797464466
20154,159.32590180780443
20156,149.7939392393398
20403,189.32590180780443
20419,191.55129855222052
20405,317.6639969244288
20409,184.22539674441606
20412,35.04163056034262
20415,312.89949493661163
20287,305.1198410471447
20416,280.09040379562197
20420,212.14213562373092
20421,25.041630560342625
20425,238.43354954612954
20428,115.08326112068514
20432,152.2081528017129
20429,209.72792206135784
20430,269.9533188057739
20431,278.64675298172614
20270,273.5340546095178
20433,243.36753236814698
20442,160.82337649086264
20438,239.81832585697992
20434,277.0020920410538
20444,264.3553390593273
20443,169.5096679918779
20445,279.29646455628153
20448,242.82842712474618
20449,138.89949493661163
20452,182.45584412271566
20453,89.53910524340084
20454,113.36753236814698
20455,369.1614716074875
20458,188.56349186104052
20461,358.3797256769667
20462,333.1909088590102
20464,311.9188309203682
20465,69.32590180780446
20471,163.45079348883218
20472,20.071067811865476
20473,160.5096679918779
20474,347.112698372208
20475,152.5269119345811
20476,345.06096654409924
20389,186.87005768508874
20478,238.59292911256324
20012,183.55129855222052
20028,176.65685424949237
20039,347.26197667087575
20064,78.31370849898474
20066,56.24264068711928
20067,197.5391052434008
20068,177.7989898732233
20073,314.9116882454313
20085,190.23759005323575
20088,297.28427124746185
20483,222.923881554251
20486,302.9777054234136
20093,305.6639969244288
20113,206.75230867899717
20487,235.40916292848956
20488,302.1909088590102
20496,171.82337649086264
20509,197.86500705120528
20557,33.31370849898476
20560,158.88225099390843
20038,142.0954544295048
20238,174.82842712474618
21053,485.34732983261637
21211,454.9087296526031
21206,409.39906166072427
21152,403.25187540311066
21027,328.93102422918827
21026,478.59502115361823
21015,432.5239533417527
21014,498.26406871193075
21010,305.1858582251277
21149,342.98484809835116
21004,401.1097397793796
21005,482.8549057834402
21006,498.1635636485425
21008,512.7615433949894
21146,413.6417023478436
21145,271.5290039756352
21003,393.93102422918827
21117,417.05086527633415
21165,477.026478658694
21163,431.0803025278569
21113,409.44574285494963
21009,406.2447327281731
21039,481.84985514955764
21040,426.79603128039474
21041,456.42344827836445
21016,471.64884502278113
21087,485.73001410241176
21167,488.3351365237963
21166,455.19805153394776
21018,361.28636328851593
21054,448.1097397793796
21127,377.0020920410538
21129,312.07315985291933
21130,380.3523804664989
21213,525.6782822743038
21124,327.2152954766504
21169,393.6711395993663
21172,471.43564158718453
21179,377.5533905932754
21202,479.63665171396104
21203,385.7838379715746
21042,416.77164466275457
21043,483.42344827836445
21217,287.5290039756352
21101,480.1513703397224
21100,531.5189027078701
21099,351.8549057834402
21098,394.54119728445534
21096,399.9087296526031
21094,428.05086527633415
21093,391.4823227814099
21092,374.32799384885874
21012,380.59502115361823
21013,319.8721497261428
21007,432.57063453597806
21011,432.47518010647235
21022,478.75440072005193
21025,485.2813126546334
21037,375.11479041326214
21035,295.31580054003865
21033,486.026478658694
21032,466.7594513539345
21031,420.57063453597806
21029,492.9797974644686
21045,364.038671967514
21046,344.7127701597091
21002,481.82546853191747
21212,455.87929240108036
21199,443.79603128039474
21205,379.0975464705595
21201,442.298556597336
21197,533.234631460408
21195,316.15642097360495
21186,463.00923471599134
21185,464.54119728445534
21184,507.9209229614232
21158,497.2813126546334
21104,416.5655839020955
21123,503.84985514955764
21128,408.46507883870726
21126,466.6955262170065
21161,354.57063453597806
21079,398.0975464705595
21194,544.1219330881996
21190,373.14422766478486
21189,396.99704140717125
21188,484.3107499061561
21187,546.4478348960046
21177,369.12698372208223
21156,340.428498912247
21155,410.960461480711
21154,389.2396820942906
21153,415.4823227814099
21118,403.79603128039474
21119,455.2813126546334
21120,324.4995667241125
21125,460.45288552988717
21105,437.05086527633415
21175,474.038671967514
21085,446.2569260369932
21164,412.2813126546334
21198,442.6173157302034
21133,444.298556597336
21174,458.79603128039474
21176,462.2274887854705
21178,542.376767084139
21134,492.7787873376921
21135,351.71782079359167
21208,496.962553521766
21207,467.7371567773493
21180,502.1930009000652
21137,393.1808075912451
21001,423.42344827836445
21138,486.3523804664989
21139,397.10259710444205
21196,383.31580054003865
21140,463.3523804664989
21116,381.61226509632087
21141,381.5462479183379
21170,420.9381669041258
21052,413.298556597336
21168,474.4701294725898
21143,494.22243815158794
21142,391.9087296526031
21023,353.0681092190368
21115,383.38181771802164
21114,442.45288552988717
21108,407.9087296526031
21112,369.7888886054572
21147,400.11479041326214
21204,468.5239533417527
21097,408.3107499061561
21148,462.79603128039474
21200,469.22243815158794
21151,404.4823227814099
21159,436.61226509632087
21050,374.54119728445534
21144,397.5533905932754
21051,465.2569260369932
21055,361.23253941935303
21056,431.68838354206895
21057,538.3178925810936
21058,385.75440072005193
21059,416.2447327281731
21063,350.6538956566637
21064,571.9209229614232
21065,390.6955262170065
21066,393.5462479183379
21067,399.21024484276785
21070,415.95541084682844
21071,521.4478348960046
21076,476.1391770309023
21038,402.1391770309023
21078,482.5361466505728
21047,451.90158697766554
21048,486.7371567773493
21049,508.30569927227356
21080,486.80822458921483
21132,481.46507883870726
21216,486.3229432149762
21072,496.3940110268417
21068,502.364573775319
21171,400.75440072005193
21062,444.6417023478436
21061,290.0853531617394
21060,475.83766184073755
21181,467.0803025278569
21044,437.9087296526031
21036,280.9726547895311
21191,416.23253941935303
21215,487.6072144624383
21192,492.66608896548377
21193,419.16861428242504
21173,461.9381669041258
21073,470.0437226013966
21121,447.2691193458133
21083,452.3351365237963
21081,451.30360723121856
21075,467.8670990922603
21074,478.49451609023
21111,557.4062043356618
21089,514.4356415871845
21210,488.7077195258266
21136,463.9087296526031
21077,492.2935059634534
21088,489.66608896548377
21131,414.8549057834402
21110,367.41125496954436
21183,515.234631460408
21020,405.75440072005193
21028,494.1930009000652
21109,538.1757569573625
21030,495.364573775319
21034,461.25187540311066
21090,465.42344827836445
21091,524.9625535217659
21095,422.4406922210671
21102,473.9381669041258
21103,337.298556597336
21106,454.1391770309023
21107,499.87929240108036
21214,310.6295090390235
21019,466.4823227814099
21017,456.5239533417527
21024,425.7594513539345
21086,545.9919907732886
21084,490.63665171396104
21150,428.2691193458133
21082,381.8427124746201
21160,484.35743110038146
21157,424.6295090390235
21162,492.43564158718453
21209,339.14422766478486
21122,490.3940110268417
21182,405.2396820942906
21021,458.32799384885874
21069,466.2691193458133
22006,748.312841947211
22011,742.0823945689118
22012,719.8986283848379
22001,698.2295808265254
22005,725.7392488184042
22004,681.8103166302698
22017,700.6265504461959
22003,723.6214998123133
22013,713.4793641885823
22007,696.1828996323001
22015,676.508801440105
22018,716.1950929411202
22002,692.5504320004478
22008,731.5849198858531
22016,697.3422791987338
22014,760.4966081312849
22009,707.3666658163739
22010,688.5676759431504
23007,1001.8885271170728
23009,945.6803743153588
23010,805.4772721475273
23008,983.3494218736713
23002,881.0285706997489
23006,798.4722215136447
23003,1054.6286424872508
23011,1024.7463914933417
23005,1049.7880220536845
23001,1016.0062761231637
23004,796.3523804664989
24016,766.4011537017792
24032,819.716954241819
24051,902.3565645486088
24029,681.1290757631372
24033,1023.0205614730388
24027,752.8052659963872
24025,977.5230867899801
24015,985.4103884177717
24059,863.042856049624
24013,777.5971131946732
24002,799.2072862499402
24003,737.2539674441656
24004,859.6997102991164
24028,887.3271272970861
24050,867.444876303177
24057,682.2417741353455
24049,1012.7362902255767
24006,1029.925107043533
24018,709.8691911333152
24037,670.17070632348
24038,688.5138520739876
24020,995.042856049624
24001,922.782971419802
24045,951.1677477306524
24026,715.6559876977186
24044,1075.1261171703095
24039,704.7564927611068
24048,1019.4987001723399
24055,843.9007204258929
24054,696.5260453828076
24053,693.8986283848379
24052,844.0600999923266
24019,745.7930726875671
24014,705.5554826343304
24017,912.0306627408039
24008,864.3738084913115
24056,910.1555544218323
24034,724.7148622007641
24010,840.7636354360444
24046,902.8296526140274
24047,967.4276323604744
24024,801.0184694319838
24023,769.2072862499402
24022,933.4814562296373
24009,862.1849916733551
24036,770.0235200658664
24007,1045.184991673355
24043,809.1606050557149
24042,706.2001435750027
24012,721.040764008569
24035,873.4987001723399
24041,725.2417741353455
24021,904.0844866099668
24058,831.8519471906126
24005,789.6925676241789
24030,842.2438661764005
24040,762.9280656363607
24011,814.4743135546997
24031,733.6803743153588
25016,1513.0277041479762
25015,1748.201369064285
25019,1635.9099551418853
25020,1838.2846301849706
25002,1744.189175755465
25018,1688.3069247615558
25010,1843.9658710521032
25009,1390.2804461028607
25013,1715.3018741276733
25011,1801.0003589375085
25001,1879.8826099314176
25007,1820.19126779652
25008,1565.5840533340804
25012,1485.6601717798285
25006,1634.407429824944
25005,1579.4663043279895
25014,1417.1921343482923
25004,1451.7606768432167
25017,1774.4683963690445
25003,1686.2429996246278
26037,2105.7152211382645
26036,2254.5579336128617
26021,2113.3598820789357
26054,2046.3182515186033
26068,2086.685783886745
26046,2318.8716421118365
26045,2207.835062185394
26041,2141.509160377599
26033,1932.4339084836395
26034,2147.0360723121803
26014,2122.9528111914988
26026,1976.4166645409366
26016,2252.290906308103
26044,2013.8624073958874
26047,2330.835062185374
26043,2286.9132726721846
26071,1995.9730137270408
26029,2115.2644276494293
26069,1960.3771260216488
26025,2114.0512242138334
26039,2243.4919164348807
26055,2630.731598529112
26030,2233.5142110114675
26035,2237.800574299984
26022,2204.232031805065
26050,2169.5802281894607
26013,2155.2492757477758
26012,2052.7963902179035
26032,2082.0238790033704
26053,2153.9650045003136
26048,2508.6361440996243
26057,2064.5558415718374
26065,2300.499059109809
26066,2132.5264043203038
26070,2478.5062017847185
26072,2055.813634160606
26058,2248.13152674167
26017,2408.2564184226726
26009,2020.7446583897965
26020,2220.5802281894526
26015,2134.455336508438
26059,2266.102089490144
26060,2319.0676016047305
26001,2139.822868876585
26042,1949.9019459151752
26067,2107.5385976291277
26018,2027.4532444673966
26023,2110.59242149829
26007,2309.942709923703
26028,2055.5385976291363
26005,1987.0878041403041
26003,1895.4166645409366
26004,2361.753893105739
26008,2054.425899256928
26027,2188.3081502508157
26031,2076.9700551342085
26006,2165.0898961813405
26064,2293.746750430812
26062,2050.7913395840214
26052,1986.3010075759007
26051,1978.9801564019783
26010,2092.827919510475
26011,2183.977197809129
26019,2229.08989618133
26061,2039.6025227660655
26024,2048.881743379645
26049,1966.683691845696
26063,2058.6685399440466
26040,2020.3132008847208
26038,2087.680733252862
26056,2184.1538213182653
26002,2195.668539944025
27006,263.73001410241176
27005,272.90158697766554
27008,205.40411229460682
27004,300.2447327281731
27010,284.35743110038146
27003,343.2274887854705
27015,295.7056274847716
27014,289.70057685088904
27007,416.88939366884546
27011,380.6295090390235
27013,297.5290039756352
27017,448.7056274847716
27002,244.64675298172614
27001,460.68838354206895
27009,298.47518010647235
27016,275.43354954612954
27012,337.0315292925765
28009,747.4062043356618
28003,786.5899705197356
28022,1127.4183976444817
28021,820.4844148224648
28013,976.4966081312849
28041,958.3961030678967
28014,1327.5504320004477
28040,1129.790980646512
28010,1032.986940139406
28015,1208.9280656363605
28039,898.6631303726562
28020,1072.793072687567
28027,1397.8347032479098
28005,1082.3839097590765
28007,1222.0407640085689
28038,750.7199128346466
28026,974.0773439350293
28037,923.1757569573625
28019,899.1412690719573
28028,828.2245301926429
28025,1236.7392488184041
28002,836.3473298326163
28001,971.5310960166902
28004,828.8397538817925
28029,869.0235200658664
28031,926.9646455628209
28035,1043.51890270787
28034,1037.3544725075537
28006,945.8052659963872
28033,1141.661038331601
28043,872.040764008569
28032,1161.7442994522867
28023,1099.8153672641522
28017,943.7514421272243
28042,1062.508801440105
28008,919.2001435750027
28016,1021.9230150024781
28018,994.8864350760178
28011,882.3961030678967
28024,1263.6093065034931
28036,1046.6559876977185
28030,981.5554826343304
28012,832.8864350760178
29013,433.7787873376921
29051,463.63665171396104
29059,455.9797974644686
29011,473.234631460408
29060,458.05086527633415
29009,450.1930009000652
29030,440.8204178980349
29021,505.8204178980349
29058,456.1513703397224
29046,448.234631460408
29035,445.26406871193075
29025,446.49451609023
29052,444.364573775319
29031,455.4062043356618
29032,465.80822458921483
29024,471.1930009000652
29042,456.9087296526031
29053,461.80822458921483
29034,472.6194077712584
29006,512.3056992722735
29044,461.1513703397224
29049,469.2935059634534
29040,469.9209229614232
29026,454.6072144624383
29055,474.8204178980349
29022,451.9797974644686
29001,460.6072144624383
29037,427.3940110268417
29054,461.9797974644686
29036,466.364573775319
29010,451.7077195258266
29033,463.5361466505728
29023,469.80822458921483
29050,445.05086527633415
29041,453.3229432149762
29057,468.22243815158794
29048,457.87929240108036
29020,497.47727214752734
29017,450.1513703397224
29056,473.7077195258266
29002,461.1930009000652
29007,413.05086527633415
29004,426.0214280248114
29012,491.3351365237963
29029,459.63665171396104
29028,447.3940110268417
29008,415.7787873376921
29047,448.89148570990045
29039,447.50670939905007
29005,457.50670939905007
29045,495.3767670841391
29016,427.46507883870726
29019,476.87929240108036
29014,483.4062043356618
29015,481.1930009000652
29018,453.9503602129459
29038,451.84985514955764
29043,462.67828227430385
29027,451.0803025278569
29003,470.30569927227356
30051,524.8792924010803
30056,658.5016587651675
30055,646.702668891944
30054,212.7939392393398
30053,309.90158697766554
30183,470.3401871576788
30182,408.2274887854705
30181,288.362481734264
30110,301.57063453597806
30111,193.30865786510122
30180,575.6610383316012
30178,242.3380951166241
30175,555.4945160902299
30201,306.4995667241125
30208,222.06601717798193
30207,237.5340546095178
30204,210.6934341759515
30202,593.6316010800784
30200,345.6295090390235
30186,350.8132752230974
30197,434.5290039756352
30196,321.11479041326214
30137,313.4701294725898
30184,311.8843430349629
30105,313.7766952966371
30043,351.55844122715797
30042,441.0437226013966
30019,309.8132752230974
30163,436.57063453597806
30115,336.5117600329326
30114,463.77164466275457
30113,323.74220741123185
30010,440.8549057834402
30097,251.36753236814698
30087,405.0853531617394
30149,189.9705627484771
30150,654.2935059634534
30148,332.2031021678303
30147,325.026478658694
30064,508.1513703397224
30074,333.61226509632087
30168,320.4701294725898
30166,414.5290039756352
30165,347.6000717875008
30164,388.15642097360495
30126,354.6173157302034
30050,505.9087296526031
30046,384.39906166072427
30004,390.3452377915614
30128,419.0681092190368
30145,168.28427124746185
30146,364.91378028648563
30098,323.8843430349629
30107,432.6833329081864
30116,155.21320343559637
30131,537.3523804664989
30136,415.2274887854705
30138,337.4406922210671
30140,326.95541084682844
30156,431.7838379715746
30157,568.7077195258265
30158,504.54119728445534
30159,302.15642097360495
30160,596.778787337692
30161,690.1879502661826
30162,371.6000717875008
30078,639.4478348960046
30167,622.4062043356618
30169,197.82337649086264
30185,328.12698372208223
30190,212.6934341759515
30003,163.4142135623731
30194,429.75440072005193
30199,171.9827560572968
30206,196.75230867899717
30011,280.6934341759515
30012,232.82337649086264
30015,240.39696961966987
30016,355.8183258569799
30017,373.14422766478486
30117,304.55844122715797
30044,338.32799384885874
30047,357.95541084682844
30049,308.47518010647235
30052,314.94321753800835
30099,340.41125496954436
30100,333.64675298172614
30198,569.2884553295709
30139,240.78174593052006
30041,320.4995667241125
30058,613.8620484583777
30135,329.95541084682844
30176,216.59292911256324
30120,174.32590180780443
30020,317.36962440920155
30021,332.11479041326214
30022,345.54119728445534
30023,454.4406922210671
30024,373.77164466275457
30025,400.5117600329326
30026,411.57063453597806
30027,598.6610383316012
30028,327.1198410471447
30029,368.0975464705595
30030,331.8549057834402
30033,551.1391770309023
30034,623.6782822743038
30065,387.0437226013966
30066,510.42344827836445
30067,511.1219330881997
30068,337.39906166072427
30070,130.63961030678917
30072,576.6732316404212
30073,186.21320343559637
30075,270.24978336205567
30112,413.428498912247
30109,451.4995667241125
30141,218.5269119345811
30142,137.3847763108502
30143,218.39696961966987
30144,133.14213562373092
30151,628.0803025278568
30152,706.9209229614232
30153,632.0924958366769
30154,649.2640687119307
30155,662.0752518939743
30187,425.74220741123185
30188,370.0853531617394
30189,580.9381669041258
30191,373.1320343559648
30192,442.73001410241176
30195,318.7127701597091
30210,113.65180361560888
30211,481.57063453597806
30212,141.3380951166241
30048,182.88225099390843
30059,181.08326112068514
30209,209.5269119345811
30173,292.4579361637697
30205,711.844804515675
30203,496.9087296526031
30031,311.5878784786807
30079,392.7838379715746
30069,514.2691193458132
30101,348.0975464705595
30103,509.05086527633415
30104,200.28427124746185
30106,425.0853531617394
30102,476.95541084682844
30108,158.58073580374338
30193,338.67619023324886
30177,427.4701294725898
30179,359.70057685088904
30174,269.3330444827413
30172,146.35533905932732
30171,307.0559159102167
30170,582.0458146424515
30134,364.5878784786807
30001,412.7127701597091
30133,737.5483399593928
30132,422.19805153394776
30122,197.91168824543132
30130,156.5096679918779
30129,659.7737367038095
30125,328.31580054003865
30124,517.7249634685292
30127,355.5117600329326
30123,746.6316010800784
30002,419.428498912247
30005,251.2081528017129
30121,685.4062043356618
30119,216.3208511739212
30006,335.4406922210671
30118,336.36962440920155
30096,425.8427124746201
30095,426.9726547895311
30094,169.91168824543132
30093,413.32799384885874
30007,332.1736649163076
30008,365.026478658694
30009,412.2447327281731
30071,361.74220741123185
30092,401.54119728445534
30091,101.62741699796948
30090,318.5046173579951
30089,159.66904755831206
30088,376.8721497261428
30086,445.896536343783
30018,343.75440072005193
30035,645.6488450227811
30036,421.98484809835116
30037,518.5361466505727
30085,333.0559159102167
30084,245.5218613006977
30083,581.2051942088852
30082,187.75230867899717
30081,343.2691193458133
30038,395.74220741123185
30039,204.3380951166241
30040,529.4945160902299
30032,207.82842712474618
30080,350.32799384885874
30077,188.61017305526627
30076,604.0163773909288
30063,653.7909806465121
30062,349.8843430349629
30061,162.80613254815984
30013,633.9503602129458
30014,327.428498912247
30060,640.5361466505727
30045,229.24978336205567
30057,423.5290039756352
31054,835.780879378747
31051,837.9818895055236
31046,775.3666658163739
31045,762.9991334482262
31014,883.2783540618058
31029,896.8052659963872
31006,888.9474016201183
31093,825.7098115668815
31092,877.508801440105
31061,953.314933988266
31008,920.9179643685956
31011,768.7737367038095
31081,873.0651506262092
31017,855.6509370638361
31091,869.0062761231637
31096,958.9301576774157
31018,769.2245301926429
31059,861.2245301926429
31040,839.6925676241789
31085,922.9474016201183
31052,848.4377336282395
31048,752.5432893255103
31047,765.3666658163739
31036,800.3372285648512
31104,832.9940828143436
31101,792.5554826343304
31102,909.9352083112982
31071,832.248916810283
31069,813.9646455628209
31067,811.5382386916277
31050,812.5260453828076
31065,935.7880220536846
31084,871.4204896855368
31079,756.0702012600917
31064,811.9940828143436
31001,777.3544725075539
31049,788.7514421272243
31032,896.0895372438493
31024,777.508801440105
31022,851.7098115668815
31094,789.9818895055236
31106,871.6509370638361
31105,830.8103166302698
31103,820.3077913133285
31097,849.6336931211334
31095,818.9818895055236
31090,794.910821693658
31088,850.5504320004478
31087,787.7148622007641
31086,854.4499269370597
31083,866.6093065034933
31082,856.8519471906126
31080,787.9230150024781
31055,756.4844148224648
31078,842.3077913133285
31077,858.0773439350293
31074,822.2661607529856
31073,809.8103166302698
31072,850.8225099390899
31070,902.5453813665653
31068,866.3372285648512
31063,783.3422791987338
31060,859.976838871641
31053,751.4549775709421
31044,777.5432893255103
31066,732.6976182580614
31043,872.6214998123133
31020,835.6681810065387
31039,847.7392488184042
31037,808.3077913133285
31035,826.6509370638361
31034,814.3372285648512
31033,738.3300858899137
31031,865.4915574974024
31027,876.378859125194
31026,857.1240251292546
31089,750.3250352560311
31025,761.2955980045084
31098,784.312841947211
31042,823.5209947489251
31062,765.4255403194194
31075,780.3666658163739
31023,774.6559876977186
31016,795.910821693658
31015,800.1950929411202
31013,829.4966081312849
31056,739.768686069927
31057,920.6164491784308
31012,872.6753236814762
31010,801.2661607529856
31009,861.1362184380747
31007,832.0945878777319
31005,838.4082963767167
31004,841.0529573173891
31003,762.5676759431504
31076,787.638743755016
31019,944.5626253092679
31028,910.2905473706259
31058,812.3544725075539
31021,894.4082963767167
31030,870.976838871641
31038,804.6143571373758
31041,811.0823945689118
31099,887.3199846221486
31100,814.312841947211
31002,805.2245301926429
32029,1225.9982668964535
32028,1080.6214998123132
32027,1208.6896090313512
32026,1143.3759005323661
32025,1021.9545442950558
32024,987.912913734713
32008,1039.3687578574288
32031,1146.469262920817
32022,1214.8683245815425
32018,1063.716954241819
32052,973.8712831743702
32016,1022.5525240415028
32054,968.7119036079365
32006,1125.1454531540671
32013,1105.4642122869345
32007,1125.795164728622
32034,1040.5626253092678
32053,999.3393206059062
32055,1079.7413408594591
32003,1118.5453813665652
32039,1164.6723650886486
32038,942.4987001723399
32015,1087.0722933011466
32017,1055.6946596652338
32020,1113.2093782909951
32023,1066.9057710597754
32058,1095.533188057745
32036,1027.1677477306523
32057,1045.4520189781144
32030,1104.587011926908
32032,1086.0083681642186
32056,1081.6235918533682
32035,988.2976900455634
32005,1098.978930912696
32010,1136.8195513462622
32001,1066.0479066835064
32011,1098.8641404994326
32002,1025.6336931211333
32040,1176.731239591694
32041,1111.7119036079364
32037,1072.2215715998152
32021,1232.3342699720235
32047,1100.4915574974023
32045,1102.0895372438492
32051,1072.1454531540671
32050,1067.0083681642186
32049,1194.1088732276069
32048,1095.5453813665652
32019,1065.0895372438492
32033,1062.6214998123132
32012,1058.0256121069212
32046,1115.3687578574288
32044,1072.1727983645346
32004,1119.2905473706257
32043,1130.067242667264
32042,1218.459161653052
32014,1158.8266940211997
32009,1238.1038225937243
