CVEGEO,dist_to_border_km
17015,839.3502884254439
17022,799.7695526217004
17009,807.9655121145936
17011,823.6518036156089
17012,858.7228714274743
17024,839.7523086789972
17030,811.9827560572968
17013,830.9116882454313
17034,845.8650070512052
17020,809.1665222413702
17031,849.8944443027281
17021,855.0071426749363
17027,798.8822509939084
17016,805.6690475583121
17032,812.4264068711927
17033,820.0832611206852
17035,848.9655121145936
17007,821.7939392393398
17005,852.6639969244287
17028,839.5512985522205
18009,805.5626253092679
18003,860.0012254892812
18015,863.5575746753854
18014,854.3910524340141
18007,843.6753236814762
18005,786.1787155501901
18017,866.9646455628209
18013,880.5037508062225
18012,893.5281374238626
18011,833.8174593052073
18010,829.5870119269081
18002,867.8885271170728
18001,808.0600999923266
18018,853.6286424872509
18019,801.5209947489251
18004,913.3321779309687
18006,841.716954241819
18020,948.172798364535
18008,890.7341981845217
18016,840.444876303177
19035,123.65685424949237
19036,371.6295090390235
19002,139.04163056034258
19013,95.92388155425107
19014,328.8427124746201
19032,109.71067811865461
19001,209.0365799264591
19031,205.9533188057739
19015,80.97056274847711
19043,230.80613254815984
19048,243.61017305526627
19047,205.1076477383246
19040,104.31370849898474
19037,186.77669529663712
19027,121.45584412271566
19020,69.42640687119278
19005,58.45584412271566
19019,229.7106781186546
19041,186.15432893255058
19008,145.66399692442877
19026,212.05382386916224
19051,148.9655121145936
19007,270.44574285494963
19050,108.91168824543132
19049,227.30865786510122
19034,178.94112549695421
19045,178.65180361560886
19038,195.9066376115481
19033,186.9482681718909
19010,210.9655121145936
19023,120.31370849898474
19009,188.68124086713172
19029,192.67619023324886
19030,224.2031021678303
19006,204.66904755831206
19028,174.48528137423855
19025,194.28427124746185
19046,215.15432893255058
19021,219.9655121145936
19003,100.41421356237309
19042,150.46803743153532
19018,234.39191898578673
19017,270.88939366884546
19016,163.7695526217004
19011,143.4142135623731
19044,128.68124086713172
19004,210.0365799264591
19022,149.86500705120528
19024,300.23253941935303
19039,223.29646455628153
19012,195.923881554251
20155,584.5756851698605
20481,689.3868683519041
20378,588.6883835420689
20334,643.3330444827412
20437,516.2569260369931
20441,369.9482681718909
20446,695.6295090390234
20447,701.0315292925765
20469,725.6711395993663
20440,445.30360723121856
20513,415.90158697766554
20278,613.6194077712584
20457,548.8965363437829
20482,697.2203461105329
20329,637.8010819142772
20330,620.1930009000652
20170,510.1198410471447
20230,758.9676041556485
20184,566.0924958366769
20214,603.2813126546333
20220,621.5950211536182
20262,562.570634535978
20266,492.06096654409924
20265,320.44574285494963
20318,597.3036072312185
20327,280.87720036002537
20556,700.4234482783644
20005,378.6173157302034
20517,508.9726547895311
20565,582.5584412271579
20503,541.3990616607242
20500,657.7594513539344
20059,539.8061325481598
20177,643.1808075912451
20364,613.362481734264
20057,406.98484809835116
20544,590.9554108468284
20410,454.39191898578673
20435,500.8010819142773
20417,560.8082245892148
20439,563.1736649163075
20251,789.9676041556485
20467,664.9482681718908
20559,579.908729652603
20169,634.6194077712584
20118,551.4873734152924
20568,740.5655839020955
20460,514.2691193458132
20044,544.2640687119307
20507,721.5634918610405
20515,403.9777054234136
20516,617.3330444827412
20051,557.0731598529193
20041,645.234631460408
20042,565.2396820942905
20071,528.7178207935915
20223,544.5117600329326
20190,467.61226509632087
20097,541.298556597336
20098,614.1219330881996
20101,575.4041122946068
20104,605.7594513539344
20413,512.102597104442
20120,541.6417023478435
20121,671.7249634685292
20015,546.6761902332488
20125,471.362481734264
20124,382.1198410471447
20020,718.8721497261428
20153,590.7472580451143
20141,304.9777054234136
20147,662.3696244092015
20150,620.6122650963208
20164,757.4528855298871
20204,470.9188309203682
20035,572.5411972844553
20202,591.7056274847715
20566,638.8599564173227
20217,633.6000717875007
20016,747.4995667241125
20229,605.2619766708757
20232,594.6782822743038
20235,527.1909088590102
20236,521.3330444827412
20525,303.1614716074875
20526,605.504617357995
20052,435.87720036002537
20290,766.1808075912451
20043,360.7766952966371
20079,385.80613254815984
20207,450.32799384885874
20356,553.8721497261428
20340,737.0924958366769
20218,658.1147904132621
20386,634.362481734264
20179,610.9259735953057
20524,714.3818177180216
20264,660.7960312803947
20333,511.1320343559648
20198,414.428498912247
20365,565.3279938488587
20002,633.7321061434667
20006,649.5117600329326
20008,444.39191898578673
20009,557.5950211536182
20010,393.4163056034269
20414,679.9482681718908
20291,557.9482681718908
20298,534.2152954766503
20385,583.4579361637697
20023,589.0437226013966
20306,529.5756851698605
20310,593.1147904132621
20309,620.0630585851542
20324,532.9310242291882
20337,519.700576850889
20351,550.2914139223984
20562,669.1980515339477
20426,615.700576850889
20427,401.55844122715797
20021,652.1168824543171
20175,614.5533905932754
20466,660.2619766708757
20468,536.1097397793795
20470,443.7594513539345
20479,671.2691193458132
20498,476.896536343783
20133,685.700576850889
20134,613.9209229614232
20138,540.7422074112318
20149,575.2619766708757
20161,632.0264786586939
20159,576.7056274847715
20047,699.6660889654837
20094,627.9848480983511
20031,508.5290039756352
20279,525.2619766708757
20401,585.4457428549496
20367,664.7350647362944
20359,589.2691193458132
20511,625.0853531617394
20096,664.168614282425
20504,585.0559159102166
20537,757.6538956566636
20543,633.5634918610405
20548,691.1930009000652
20076,682.8183258569799
20463,638.5828278447981
20436,650.3523804664989
20523,672.2396820942905
20054,652.0264786586939
20168,710.9777054234136
20185,714.4041122946068
20246,532.4995667241125
20277,590.8477631085026
20542,564.1614716074874
20357,472.06096654409924
20489,648.1492782986674
20490,667.1341263970197
20502,501.98484809835116
20163,659.234631460408
20166,563.7077195258265
20237,740.9381669041258
20506,529.7716446627545
20508,399.5462479183379
20205,508.0681092190368
20271,591.4457428549496
20545,675.7493500861693
20546,561.5290039756352
20547,702.766594028872
20186,785.3229432149761
20227,595.4284989122469
20261,759.5655839020955
20552,702.5655839020955
20550,562.4579361637697
20253,517.232539419353
20254,531.6051224213833
20272,621.4629867976522
20273,606.9015869776656
20275,480.4579361637697
20551,535.6589462905462
20553,574.1858582251276
20493,665.3401871576788
20554,519.0559159102166
20555,584.3158005400386
20018,704.9503602129458
20036,432.6589462905462
20338,597.7422074112318
20344,570.6761902332488
20366,554.504617357995
20377,667.9604614807109
20451,656.038671967514
20404,664.8965363437829
20407,334.11479041326214
20558,646.4234482783644
20561,536.7888886054571
20056,716.8477631085026
20563,559.9482681718908
20497,604.7056274847715
20549,727.8965363437829
20564,644.5290039756352
20099,787.7960312803947
20491,627.9604614807109
20379,692.4284989122469
20494,607.4579361637697
20499,692.9259735953057
20058,651.4356415871845
20569,637.6417023478435
20570,602.2741699796958
20567,794.1808075912451
20423,682.440692221067
20528,730.440692221067
20112,546.2741699796958
20510,659.2447327281731
20129,684.9381669041258
20371,668.2863632885159
20424,513.4335495461295
20406,646.8620484583777
20422,676.6244584051409
20450,645.8183258569799
20075,310.43354954612954
20501,767.7249634685292
20505,350.30360723121856
20459,744.4772721475273
20477,609.1198410471446
20484,775.5239533417526
20485,732.5634918610405
20492,656.3279938488587
20495,502.5756851698606
20514,529.1980515339477
20534,560.634559672906
20117,564.3036072312185
20512,505.7056274847716
20518,665.440692221067
20206,665.2640687119307
20521,676.5533905932754
20001,595.4112549695444
20256,694.6660889654837
20003,498.5290039756352
20263,545.9482681718908
20004,724.0508652763341
20007,568.8599564173227
20267,580.9554108468284
20011,767.8254685319174
20027,632.1930009000652
20030,376.5046173579951
20519,570.3574311003814
20034,768.3523804664989
20013,579.6589462905462
20017,572.1614716074874
20049,564.374675043084
20520,746.038671967514
20019,637.3940110268417
20022,749.1635636485424
20024,642.9503602129458
20025,279.46298679765226
20026,667.972654789531
20029,655.3056992722735
20032,773.2224381515879
20033,597.9137802864856
20050,679.570634535978
