CVEGEO,wind_mean
15023,23.688312530517578
15040,3.934194326400757
15039,3.205169200897217
15005,18.71463966369629
15086,1.1903194189071655
15042,22.17900276184082
15049,19.654088973999023
15052,2.7047252655029297
15103,2.4452953338623047
15050,23.509349822998047
15101,10.592181205749512
15090,8.122157096862793
15062,10.067586898803711
15105,1.9560914039611816
15068,58.89274215698242
15080,0.9525622725486755
15106,12.418453216552734
15118,7.904460906982422
15036,47.48313522338867
15013,14.238043785095215
15124,12.032217979431152
15117,2.649597644805908
15046,8.53349781036377
15115,16.811960220336914
15045,15.087477684020996
15006,34.4029426574707
15012,41.10922622680664
15034,10.79709529876709
15041,4.912847518920898
15017,59.221351623535156
15102,21.814590454101562
15089,104.50230407714844
15029,38.35158920288086
15087,16.639244079589844
15069,87.02855682373047
15084,55.80524444580078
15119,2.326286554336548
15008,1.085839033126831
15011,83.53410339355469
15121,27.031417846679688
15075,37.3447151184082
15018,19.995555877685547
15019,33.5622444152832
15020,22.072978973388672
15022,118.73152923583984
15047,11.687289237976074
15001,25.107969284057617
15048,18.56505012512207
15028,59.320404052734375
15063,1.8893054723739624
15051,9.204597473144531
15085,19.277055740356445
15088,4.495441436767578
15027,48.6558952331543
15122,37.555625915527344
15099,4.0018696784973145
15004,3.211686134338379
15043,25.419666290283203
15035,20.334054946899414
15065,41.82468032836914
15079,28.211191177368164
15010,40.03480911254883
15037,14.82346248626709
15038,10.770435333251953
15091,44.78057098388672
15033,15.24147891998291
15097,3.393507957458496
15114,21.362438201904297
15095,21.722782135009766
15021,4.398920059204102
15002,55.56147003173828
16045,27.44263458251953
16093,13.9146728515625
16092,1.7110271453857422
16088,22.4281063079834
16085,15.998763084411621
16084,11.530927658081055
16074,25.297399520874023
16055,12.318397521972656
16061,5.536416530609131
16073,15.994110107421875
16104,31.1600341796875
16089,1.6414270401000977
16103,27.091955184936523
16102,1.1264511346817017
16071,19.180538177490234
16064,3.185293197631836
16063,23.0269832611084
16062,29.199609756469727
16060,34.29399871826172
16059,2.6874496936798096
16058,0.9169805645942688
16057,3.367628335952759
16056,16.20307159423828
16079,7.5120391845703125
16078,45.280792236328125
16018,24.655227661132812
16019,2.6994223594665527
16020,23.11091423034668
16021,16.114309310913086
16022,2.3934061527252197
16067,27.711862564086914
16072,1.0509190559387207
16086,39.18848419189453
16087,3.9827358722686768
16047,1.4495229721069336
16046,1.4569675922393799
16012,7.252128601074219
16065,13.713420867919922
16066,8.600518226623535
16068,3.2039923667907715
16069,56.34781265258789
16070,32.77411651611328
16083,1.7623858451843262
16002,0.5042873024940491
16094,40.7299919128418
16095,3.0143985748291016
16100,16.807767868041992
16105,47.5728645324707
16101,1.2505784034729004
16111,3.2561111450195312
16034,0.8769528865814209
16017,20.069210052490234
16016,18.640560150146484
16015,0.43145427107810974
16014,1.0682199001312256
16053,3.660444974899292
16052,6.7617387771606445
16051,30.384183883666992
16050,24.86067008972168
16049,0.713602602481842
16042,35.00586700439453
16041,30.876054763793945
16038,4.746997833251953
16037,23.824228286743164
16036,27.10892677307129
16035,3.550506114959717
16023,46.06367492675781
16025,12.71995735168457
16040,7.531399250030518
16039,10.999494552612305
16026,0.7515165209770203
16027,20.345645904541016
16028,53.44984817504883
16029,5.16573429107666
16030,39.96738815307617
16054,31.158201217651367
16033,2.2566792964935303
16076,28.001558303833008
16075,4.089308261871338
16080,12.770264625549316
16081,1.6985599994659424
16082,2.9878435134887695
16099,0.7565414905548096
16003,36.50935363769531
16090,7.10425329208374
16091,9.392380714416504
16048,15.813671112060547
16001,12.90343189239502
16024,12.288932800292969
16009,2.206400156021118
16008,1.1781959533691406
16007,18.60689926147461
16006,1.5552566051483154
16005,10.896809577941895
16004,26.10197639465332
16011,53.64503860473633
16010,1.6727262735366821
16110,6.181273937225342
16109,58.13591003417969
16108,26.70014762878418
16107,11.982535362243652
16106,44.97414779663086
16013,5.333034515380859
16044,16.8487606048584
16043,24.80841064453125
16077,5.036386489868164
16032,17.745119094848633
16031,37.191864013671875
16098,3.6992995738983154
16097,5.3206377029418945
16096,0.5914303660392761
16113,36.43317794799805
16112,1.4547103643417358
17008,8.219695091247559
17003,15.931467056274414
17036,10.746889114379883
17029,3.756410837173462
17018,6.337629795074463
17014,8.664886474609375
17019,16.275203704833984
17006,6.920163631439209
17001,4.955140113830566
17025,7.989367485046387
17002,10.100399017333984
17026,3.8409810066223145
17023,6.1638970375061035
17004,8.56827163696289
17010,14.825705528259277
17017,10.60352611541748
17015,4.5738911628723145
17022,1.5131711959838867
17009,3.678037643432617
17011,5.3226823806762695
17012,8.43227481842041
17024,6.03179407119751
17030,18.832460403442383
17013,16.815269470214844
17034,9.834464073181152
17020,1.7889950275421143
17031,7.667861461639404
17021,5.893316268920898
17027,9.957555770874023
17016,11.757204055786133
17032,14.735431671142578
17033,27.783620834350586
17035,8.20668888092041
17007,2.926626682281494
17005,5.008292198181152
17028,6.067063331604004
18009,0.024373285472393036
18003,4.075199127197266
18015,2.39514422416687
18014,2.022069215774536
18007,0.6781083941459656
18005,0.1865711510181427
18017,2.7286055088043213
18013,4.8631510734558105
18012,3.2063210010528564
18011,0.976036787033081
18010,1.5711307525634766
18002,3.723252534866333
18001,0.7019802927970886
18018,16.097572326660156
18019,0.11109182983636856
18004,2.0073513984680176
18006,1.4632307291030884
18020,3.805931329727173
18008,3.0368118286132812
18016,9.313491821289062
19035,139.2571258544922
19036,15.696222305297852
19002,34.77006530761719
19013,110.92784118652344
19014,5.780159950256348
19032,19.440959930419922
19001,55.59617614746094
19031,5.811277389526367
19015,138.88687133789062
19043,1.2233487367630005
19048,1.4129409790039062
19047,44.8823356628418
19040,136.82467651367188
19037,28.484203338623047
19027,123.37560272216797
19020,170.68643188476562
19005,133.69876098632812
19019,14.305663108825684
19041,83.46472930908203
19008,14.178529739379883
19026,10.89763069152832
19051,22.326618194580078
19007,0.054686784744262695
19050,106.98847961425781
19049,0.48269400000572205
19034,18.93509864807129
19045,22.458410263061523
19038,0.3174719214439392
19033,2.497668743133545
19010,35.35867691040039
19023,134.9148712158203
19009,4.422224998474121
19029,105.87152099609375
19030,1.5602099895477295
19006,91.50038146972656
19028,26.70102310180664
19025,117.5079116821289
19046,50.084781646728516
19021,39.8593864440918
19003,140.7139129638672
