,CVEGEO,water_availability,economic_output,n_industy,distance_ciit,dist_to_border_km,dist_min_ports,highways,dist_min_km,gen_min_km,rails,pv_mean_annual_kwh,wind_mean,rainfall,crime
82,6001,0.0,0.500953256139525,0.5472265344814569,0.20650633232120807,0.1971396871006157,0.6051827023812523,1.0,0.3475901253657463,0.3228351269290164,1.0,0.6851932639866192,0.19447578186992165,0.8212921674167302,0.47509818948768656
83,6004,0.0,0.3343298846343582,0.4681911011296974,0.20683006851969388,0.21541207146732289,0.5523383538132797,1.0,0.4588168418539278,0.3137554358969912,1.0,0.6409031043279545,0.1404906119030911,0.7947952132712555,0.4554255630916615
84,7106,0.5361897169012327,0.6617838188795878,0.7008525396833576,0.42196387560703963,0.8795032668689406,0.2319047363168003,1.0,0.3274721162566897,0.3020432469695119,0.0,0.5271386188203466,0.26299832514212945,0.8429462157448122,0.8822616494359928
85,7090,0.6883605645149053,0.12249604796869415,0.3367255473426092,0.44154344131890677,0.7829646347127857,0.34431751256458387,1.0,0.296548135976468,0.6047370162005152,0.0,0.24055575650951044,0.4182352403497065,0.9701320359742358,0.9257153714927411
86,7022,0.8335046471480598,0.17445121169533942,0.300188532020952,0.41314606732854753,0.8159543351262466,0.30150958717279175,1.0,0.38126668741204495,0.36699240467138683,0.0,0.26747717941810945,0.1608017781984481,0.9036320434281873,0.9257153714927411
87,7073,0.6883605645149053,0.29693874214509464,0.4355609835024832,0.433973817424249,0.789585020059746,0.33794549862124623,1.0,0.2954527774619672,0.6766012340366634,0.0,0.39730784735661806,0.5207683295482676,0.9701320359742358,0.9257153714927411
88,7042,0.8335046471480598,0.2465239708746271,0.3767011466471717,0.4302626773071362,0.7804372064603039,0.35408109072416794,1.0,0.25912150805663836,0.6712701214777801,0.0,0.22448978112905005,0.26390082291665024,0.9860016052903372,0.8514307429854822
89,7036,0.8582324433958022,,0.34105077566857017,0.37982939364563095,0.9627778854989976,0.17504866921688333,1.0,0.2780648248739188,0.363521631449946,0.0,0.26052970542312726,0.12268526778517819,0.9518127218666266,1.0
90,7121,0.6883605645149053,0.11528152527420077,0.2717650557236629,0.42922992000995264,0.7883890405102639,0.34012521355390557,1.0,0.2771435197028197,0.6249793813397417,0.0,0.30612241940095775,0.5224915247330217,0.9701320359742358,1.0
91,7119,0.8335046471480598,0.0,0.1164016860528081,0.42149134569658786,0.8194629177818454,0.2975091818610238,1.0,0.42059567629708694,0.4026792169314354,0.0,0.4641770645672303,0.2681742132393648,0.9036320434281873,1.0
92,7124,0.6883605645149053,0.20921791376161067,0.3908492491240862,0.48407894876744584,0.768135092344691,0.34662626727027035,1.0,0.6946547746005893,0.3248263932004035,0.0,0.3022145493930213,0.38885530368370136,0.9518127218666266,0.8275164340507248
93,7123,0.5361897169012327,0.23375804343296408,0.4245904985296838,0.44334873372889216,0.8551523737693443,0.25342601409306753,1.0,0.3645456994033225,0.40345031369351647,0.0,0.7229700308981373,0.33152214026031085,0.8429462157448122,0.8822616494359928
94,7067,0.6883605645149053,0.20053422037813498,0.37968594629881686,0.4384373145877236,0.7872956597858065,0.3387875333109368,1.0,0.30367805723661867,0.6503219501848279,0.0,0.27312199556870653,0.46769348966603197,0.869453057760477,0.8822616494359928
95,7091,0.8335046471480598,0.30425963980360193,0.49410713766666586,0.43278378439845333,0.7837309639695376,0.3476593255903544,1.0,0.27529419445950243,0.8609674764641929,0.0,0.3521493181518429,0.4758108615556874,0.9701320359742358,0.8514307429854822
96,7114,0.26958509991461793,0.4522411704650936,0.47438897198519975,0.3299900514677201,0.7893469520812034,0.15207846936915903,1.0,0.07557837594844552,0.11606391684293271,0.0,0.45419019363564206,0.4995738667220713,0.9036320434281873,0.7645232988719857
97,7069,0.7493588939345635,0.38755606314232566,0.5700183123769273,0.43915050505086717,0.8907488584281342,0.24970693963181234,1.0,0.24360481373508724,0.29896281002864333,1.0,0.28354315479856984,0.32993130449785246,0.9701320359742358,0.7430174073632629
98,7081,0.8335046471480598,0.35381480250361513,0.5887647190543933,0.41128811462453496,0.8050357950347586,0.31627956925044853,1.0,0.321237393326976,0.38927120368596047,0.0,0.3573599495293849,0.09011594574719803,0.9036320434281873,0.7171720540196672
